filename,R,G,B,BC_TOT
SP2-B201-G-H6.jpg,126.97719457013575,114.92036199095023,95.39167420814479,to_be_calculated
SP2-B201-G-H7.jpg,165.38244343891404,156.60361990950227,141.04506787330317,to_be_calculated
SP2-B201-G-H20.jpg,124.60325791855203,112.81737556561086,94.40651583710407,to_be_calculated
SP2-B201-G-H5.jpg,192.07221719457013,186.94280542986425,180.24090497737555,to_be_calculated
SP2-B201-G-H4.jpg,185.20651583710406,178.2041628959276,168.90660633484163,to_be_calculated
SP2-B201-G-H21.jpg,129.08253393665157,118.25990950226245,103.72126696832579,to_be_calculated
SP2-B201-G-H19.jpg,130.02045248868777,119.009592760181,103.72361990950226,to_be_calculated
SP2-B201-G-H1.jpg,175.6414479638009,167.63547511312217,156.56018099547512,to_be_calculated
SP2-B201-G-H18.jpg,158.5847963800905,150.15004524886876,136.32615384615386,to_be_calculated
SP2-B201-G-H3.jpg,174.90316742081447,166.61339366515836,154.3835294117647,to_be_calculated
SP2-B201-G-H2.jpg,193.01176470588234,188.17140271493213,180.75257918552035,to_be_calculated
SP1-B201-G-3.jpg,170.30588235294118,161.71257918552035,150.20850678733032,to_be_calculated
SP1-B201-G-2.jpg,198.7419004524887,194.93828054298643,190.4360180995475,to_be_calculated
SP1-B201-G-1.jpg,205.41755656108597,201.6052488687783,198.44651583710407,to_be_calculated
SP1-B201-G-5.jpg,159.1462443438914,147.48506787330317,131.45610859728507,to_be_calculated
SP1-B201-G-4.jpg,181.05140271493212,173.30262443438914,162.3131221719457,to_be_calculated
SP1-B201-G-6.jpg,123.29484162895928,111.20090497737556,92.97990950226244,to_be_calculated
SP2-B201-G-L8.jpg,141.53176470588235,130.3558371040724,112.89972850678733,to_be_calculated
SP2-B201-G-L9.jpg,181.17447963800905,173.75656108597283,160.61900452488686,to_be_calculated
SP1-B201-G-7.jpg,176.65574660633484,168.01610859728507,156.52886877828055,to_be_calculated
SP2-B201-G-L4.jpg,199.75638009049774,195.34841628959276,190.90262443438914,to_be_calculated
SP2-B201-G-L5.jpg,158.62298642533938,148.9368325791855,131.77339366515838,to_be_calculated
SP2-B201-G-L7.jpg,130.56325791855204,120.87981900452489,106.51963800904977,to_be_calculated
SP2-B201-G-L6.jpg,183.04615384615386,176.6609954751131,164.97321266968325,to_be_calculated
SP2-B201-G-L2.jpg,182.8678733031674,175.55239819004524,165.17393665158372,to_be_calculated
SP2-B201-G-L3.jpg,195.45864253393665,190.45321266968327,184.61773755656108,to_be_calculated
SP2-B201-G-L1.jpg,189.139185520362,184.37846153846152,176.68361990950226,to_be_calculated
SP2-B201-G-H16.jpg,85.15547511312216,73.88180995475113,58.57013574660633,to_be_calculated
SP2-B201-G-L12.jpg,108.63656108597284,96.03076923076922,77.4966515837104,to_be_calculated
SP2-B201-G-L13.jpg,161.69303167420813,152.98950226244344,137.78117647058824,to_be_calculated
SP2-B201-G-H17.jpg,145.1804524886878,134.4827149321267,117.24959276018099,to_be_calculated
SP2-B201-G-H15.jpg,118.29194570135746,107.2868778280543,88.6481447963801,to_be_calculated
SP2-B201-G-L11.jpg,177.21339366515838,169.97484162895927,158.24488687782807,to_be_calculated
SP2-B201-G-L10.jpg,153.85285067873303,143.20343891402715,126.63619909502262,to_be_calculated
SP2-B201-G-H14.jpg,123.44325791855204,109.5891402714932,87.29122171945701,to_be_calculated
SP2-B201-G-H10.jpg,102.61972850678733,91.38660633484163,75.50877828054298,to_be_calculated
SP2-B201-G-L14.jpg,155.9489592760181,146.74099547511312,133.2609954751131,to_be_calculated
SP2-B201-G-H9.jpg,99.29303167420814,89.55782805429864,76.5035294117647,to_be_calculated
SP2-B201-G-H8.jpg,82.2179185520362,72.71837104072398,59.83276018099547,to_be_calculated
SP2-B201-G-L15.jpg,150.4716742081448,139.98171945701358,123.93049773755656,to_be_calculated
SP2-B201-G-H11.jpg,160.26425339366514,148.84579185520363,129.12217194570135,to_be_calculated
SP2-B201-G-H13.jpg,156.02714932126696,146.52597285067873,128.95891402714932,to_be_calculated
SP2-B201-G-L17.jpg,146.1076923076923,136.60941176470587,123.489592760181,to_be_calculated
SP2-B201-G-L16.jpg,152.67963800904977,143.73592760180995,131.96180995475112,to_be_calculated
SP2-B201-G-H12.jpg,130.71873303167422,118.95927601809954,100.66606334841629,to_be_calculated
